txn_id,timestamp,amount,merchant,category,card_id,txn_type,city,currency
TXN001018,2025-10-28T17:46:43,1591.69,IRCTC,travel,XXXX4412,purchase,Bengaluru,INR
TXN001019,2025-10-28T21:52:43,350.63,Starbucks,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001020,2025-10-29T10:00:30,2490.94,Coursera,education,XXXX4412,purchase,Bengaluru,INR
TXN001021,2025-10-29T12:41:52,-539.0,Starbucks,food_dining,XXXX4412,refund,Bengaluru,INR
TXN001022,2025-10-29T14:39:28,135.25,Zomato,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001023,2025-10-29T20:45:27,639.0,Domino's Pizza,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001024,2025-10-30T18:47:23,640.0,Swiggy,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001025,2025-10-30T20:42:23,109.0,PhonePe,other,XXXX4412,purchase,Bengaluru,INR
TXN001026,2025-10-30T21:09:16,298.34,Practo,health,XXXX4412,purchase,Bengaluru,INR
TXN001027,2025-10-30T21:58:22,420.0,Swiggy,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001028,2025-10-30T21:59:21,139.0,Starbucks,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001029,2025-10-31T09:30:16,2209.0,Cash Advance - Branch,cash_advance,XXXX4412,purchase,Bengaluru,INR
TXN001030,2025-10-31T09:35:54,841.76,Bharat Petroleum,fuel,XXXX4412,purchase,Bengaluru,INR
TXN001031,2025-10-31T12:07:22,1330.0,Blinkit,groceries,XXXX4412,purchase,Bengaluru,INR
TXN001032,2025-10-31T16:33:20,1690.39,Reliance Fresh,groceries,XXXX4412,purchase,Bengaluru,INR
TXN001033,2025-10-31T18:36:57,220.0,Domino's Pizza,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001034,2025-10-31T21:02:28,351.31,McDonald's,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001035,2025-11-01T10:15:49,4629.0,Reliance Digital,shopping,XXXX4412,purchase,Bengaluru,INR
TXN001036,2025-11-01T11:25:23,830.0,IRCTC,travel,XXXX4412,purchase,Bengaluru,INR
TXN001037,2025-11-01T13:15:49,769.0,Disney+ Hotstar,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN001038,2025-11-01T18:51:03,330.0,Paytm,other,XXXX4412,purchase,Bengaluru,INR
TXN001039,2025-11-01T22:20:46,460.0,PhonePe,other,XXXX4412,purchase,Bengaluru,INR
TXN001040,2025-11-01T23:29:40,6179.0,Reliance Digital,shopping,XXXX4412,purchase,Bengaluru,INR
TXN001041,2025-11-02T10:18:29,4636.39,Croma,shopping,XXXX4412,purchase,Bengaluru,INR
TXN001042,2025-11-02T15:33:27,639.0,RedBus,travel,XXXX4412,purchase,Jaipur,INR
TXN001043,2025-11-02T15:41:43,159.0,Ola,travel,XXXX4412,purchase,Bengaluru,INR
TXN001044,2025-11-02T17:57:43,229.0,Paytm,other,XXXX4412,purchase,Bengaluru,INR
TXN001045,2025-11-02T18:41:48,206.36,Zomato,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001046,2025-11-02T19:39:11,576.92,Uber,travel,XXXX4412,purchase,Bengaluru,INR
TXN001047,2025-11-02T22:56:24,439.0,Flipkart,shopping,XXXX4412,purchase,Bengaluru,INR
TXN001048,2025-11-03T10:38:07,406.31,Jio Postpaid,utilities,XXXX4412,purchase,Bengaluru,INR
TXN001049,2025-11-03T11:47:42,750.0,Amazon,shopping,XXXX4412,purchase,Bengaluru,INR
TXN001050,2025-11-03T17:20:37,1029.0,Uber,travel,XXXX4412,purchase,Bengaluru,INR
TXN001051,2025-11-03T18:58:55,458.97,Disney+ Hotstar,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN001052,2025-11-03T19:32:00,4200.0,Barbeque Nation,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001053,2025-11-03T22:42:46,4569.0,Croma,shopping,XXXX4412,purchase,Bengaluru,INR
TXN001054,2025-11-04T14:07:52,989.0,Local Kirana Store,other,XXXX4412,purchase,Bengaluru,INR
TXN001055,2025-11-04T14:27:53,580.0,Zomato,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001056,2025-11-04T19:44:43,579.7,PharmEasy,health,XXXX4412,purchase,Bengaluru,INR
TXN001057,2025-11-04T20:34:01,2970.0,Barbeque Nation,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001058,2025-11-04T21:44:25,127.05,Swiggy,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001059,2025-11-04T23:27:01,619.0,Ajio,shopping,XXXX4412,purchase,Bengaluru,INR
TXN001060,2025-11-05T09:31:25,909.56,Uber,travel,XXXX4412,purchase,Bengaluru,INR
TXN001061,2025-11-05T15:12:18,780.0,PVR Cinemas,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN001062,2025-11-05T21:26:54,350.0,Ajio,shopping,XXXX4412,purchase,Bengaluru,INR
TXN001063,2025-11-05T23:14:45,780.41,Uber,travel,XXXX4412,purchase,Bengaluru,INR
TXN001064,2025-11-06T06:36:16,653.63,Netflix,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN001065,2025-11-06T11:10:18,620.0,Starbucks,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001066,2025-11-06T20:56:30,290.0,Starbucks,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001067,2025-11-07T13:11:52,649.0,Swiggy,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001068,2025-11-07T19:33:00,4600.0,Barbeque Nation,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001069,2025-11-07T19:50:30,2505.54,Blinkit,groceries,XXXX4412,purchase,Bengaluru,INR
TXN001070,2025-11-07T21:19:15,380.86,Starbucks,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001071,2025-11-07T22:08:56,670.0,Ola,travel,XXXX4412,purchase,Bengaluru,INR
TXN001072,2025-11-07T23:08:11,1480.0,Tata Power,utilities,XXXX4412,purchase,Bengaluru,INR
TXN001073,2025-11-08T11:52:35,1172.13,PhonePe,other,XXXX4412,purchase,Bengaluru,INR
TXN001074,2025-11-08T13:41:23,520.0,McDonald's,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001075,2025-11-08T15:31:16,479.0,Uber,travel,XXXX4412,purchase,Bengaluru,INR
TXN001076,2025-11-08T16:57:09,946.31,Google Play Store,other,XXXX4412,purchase,Bengaluru,INR
TXN001077,2025-11-08T19:10:46,209.0,Swiggy,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001078,2025-11-08T22:51:29,549.0,Disney+ Hotstar,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN001079,2025-11-09T06:38:08,118.66,Spotify Premium,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN001080,2025-11-09T14:53:51,350.0,Zomato,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001081,2025-11-09T21:23:40,300.0,Ola,travel,XXXX4412,purchase,Bengaluru,INR
TXN001082,2025-11-09T21:26:58,1719.0,Amazon,shopping,XXXX4412,purchase,Bengaluru,INR
TXN001083,2025-11-10T08:45:51,8269.0,IndiGo,travel,XXXX4412,purchase,Bengaluru,INR
TXN001084,2025-11-10T09:25:34,2019.06,Cult.fit Membership,health,XXXX4412,purchase,Bengaluru,INR
TXN001085,2025-11-10T17:26:25,750.0,Disney+ Hotstar,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN001086,2025-11-10T19:00:52,1370.0,Udemy,education,XXXX4412,purchase,Bengaluru,INR
TXN001087,2025-11-10T21:03:25,840.0,IRCTC,travel,XXXX4412,purchase,Bengaluru,INR
TXN001088,2025-11-11T09:34:21,1099.0,Udemy,education,XXXX4412,purchase,Bengaluru,INR
TXN001089,2025-11-11T17:33:21,1129.0,Bharat Petroleum,fuel,XXXX4412,purchase,Bengaluru,INR
TXN001090,2025-11-11T19:36:00,3400.0,Zomato,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001091,2025-11-11T22:44:22,879.0,RedBus,travel,XXXX4412,purchase,Delhi,INR
TXN001092,2025-11-12T15:22:19,390.0,PVR Cinemas,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN001093,2025-11-12T16:40:32,905.18,PhonePe,other,XXXX4412,purchase,Bengaluru,INR
TXN001094,2025-11-12T18:33:37,1929.0,DMart,groceries,XXXX4412,purchase,Bengaluru,INR
TXN001095,2025-11-12T18:46:27,589.0,Swiggy,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001096,2025-11-12T22:19:36,2027.92,BigBasket,groceries,XXXX4412,purchase,Bengaluru,INR
TXN001097,2025-11-13T21:05:05,240.75,PVR Cinemas,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN001098,2025-11-13T22:25:37,369.0,Zomato,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001099,2025-11-13T22:44:59,1950.0,Ajio,shopping,XXXX4412,purchase,Bengaluru,INR
TXN001100,2025-11-14T11:26:30,2079.0,Barbeque Nation,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001101,2025-11-14T11:50:09,279.0,Domino's Pizza,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001102,2025-11-14T13:35:23,869.0,Uber,travel,XXXX4412,purchase,Bengaluru,INR
TXN001103,2025-11-14T17:02:33,4409.0,ATM Cash Withdrawal,cash_advance,XXXX4412,purchase,Bengaluru,INR
TXN001104,2025-11-14T18:56:18,343.53,Starbucks,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001105,2025-11-14T22:08:45,689.0,PVR Cinemas,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN001106,2025-11-15T06:24:51,295.23,Amazon Prime,shopping,XXXX4412,purchase,Bengaluru,INR
TXN001107,2025-11-15T09:00:00,2999.0,Croma,shopping,XXXX4412,emi,Bengaluru,INR
TXN001108,2025-11-15T12:48:08,5910.0,Croma,shopping,XXXX4412,purchase,Bengaluru,INR
TXN001109,2025-11-15T13:45:01,909.5,Local Kirana Store,other,XXXX4412,purchase,Bengaluru,INR
TXN001110,2025-11-15T18:05:51,610.0,Ola,travel,XXXX4412,purchase,Bengaluru,INR
TXN001111,2025-11-15T18:34:02,1005.11,Myntra,shopping,XXXX4412,purchase,Bengaluru,INR
TXN001112,2025-11-15T19:16:00,3100.0,Swiggy,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001113,2025-11-16T08:07:42,2120.0,Ajio,shopping,XXXX4412,purchase,Bengaluru,INR
TXN001114,2025-11-16T10:12:39,371.49,Disney+ Hotstar,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN001115,2025-11-16T18:27:11,760.0,Ola,travel,XXXX4412,purchase,Bengaluru,INR
TXN001116,2025-11-16T22:05:51,4379.0,BYJU'S,education,XXXX4412,purchase,Bengaluru,INR
TXN001117,2025-11-17T11:03:12,2138.37,Coursera,education,XXXX4412,purchase,Bengaluru,INR
TXN001118,2025-11-17T13:03:39,201.74,Swiggy,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001119,2025-11-17T13:18:09,680.0,Netmeds,health,XXXX4412,purchase,Bengaluru,INR
TXN001120,2025-11-17T18:09:26,129.0,Paytm,other,XXXX4412,purchase,Bengaluru,INR
TXN001121,2025-11-18T08:17:35,639.0,Ola,travel,XXXX4412,purchase,Bengaluru,INR
TXN001122,2025-11-18T16:03:20,1240.0,Amazon,shopping,XXXX4412,purchase,Bengaluru,INR
TXN001123,2025-11-18T17:36:26,370.0,PhonePe,other,XXXX4412,purchase,Bengaluru,INR
TXN001124,2025-11-19T07:29:55,127.85,Google One,other,XXXX4412,purchase,Bengaluru,INR
TXN001125,2025-11-19T13:50:15,1210.0,Practo,health,XXXX4412,purchase,Bengaluru,INR
TXN001126,2025-11-19T20:47:00,4100.0,Barbeque Nation,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001127,2025-11-19T22:18:02,1880.0,Barbeque Nation,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001128,2025-11-19T22:53:39,1099.0,Ola,travel,XXXX4412,purchase,Bengaluru,INR
TXN001129,2025-11-19T23:17:38,251.28,DMart,groceries,XXXX4412,purchase,Bengaluru,INR
TXN001130,2025-11-20T12:46:35,480.09,IRCTC,travel,XXXX4412,purchase,Bengaluru,INR
TXN001131,2025-11-20T18:21:13,400.31,Local Kirana Store,other,XXXX4412,purchase,Bengaluru,INR
TXN001132,2025-11-20T18:27:11,-760.0,Ola,travel,XXXX4412,refund,Bengaluru,INR
TXN001133,2025-11-20T18:40:16,330.0,Local Kirana Store,other,XXXX4412,purchase,Bengaluru,INR
TXN001134,2025-11-21T08:07:29,2189.0,Blinkit,groceries,XXXX4412,purchase,Bengaluru,INR
TXN001135,2025-11-21T08:38:30,1599.1,Amazon,shopping,XXXX4412,purchase,Bengaluru,INR
TXN001136,2025-11-21T21:48:25,480.0,Swiggy,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001137,2025-11-21T22:43:07,819.0,Uber,travel,XXXX4412,purchase,Bengaluru,INR
TXN001138,2025-11-22T13:35:12,220.0,Local Kirana Store,other,XXXX4412,purchase,Bengaluru,INR
TXN001139,2025-11-22T14:00:12,599.39,McDonald's,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001140,2025-11-22T15:31:23,367.97,Disney+ Hotstar,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN001141,2025-11-22T19:12:05,239.0,Swiggy,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001142,2025-11-23T10:08:16,1349.0,Myntra,shopping,XXXX4412,purchase,Bengaluru,INR
TXN001143,2025-11-23T11:56:46,2130.0,Barbeque Nation,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001144,2025-11-23T16:12:54,4107.31,BYJU'S,education,XXXX4412,purchase,Bengaluru,INR
TXN001145,2025-11-23T20:43:00,3600.0,Zomato,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001146,2025-11-23T21:54:26,2259.31,Croma,shopping,XXXX4412,purchase,Bengaluru,INR
TXN001147,2025-11-23T22:00:27,5459.0,Reliance Digital,shopping,XXXX4412,purchase,Bengaluru,INR
TXN001148,2025-11-24T11:30:27,290.0,Zomato,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001149,2025-11-24T18:05:56,1499.0,Blinkit,groceries,XXXX4412,purchase,Bengaluru,INR
TXN001150,2025-11-24T21:04:58,1688.02,Amazon,shopping,XXXX4412,purchase,Bengaluru,INR
TXN001151,2025-11-25T09:19:39,370.9,Ajio,shopping,XXXX4412,purchase,Bengaluru,INR
TXN001152,2025-11-25T15:21:53,899.0,Myntra,shopping,XXXX4412,purchase,Bengaluru,INR
TXN001153,2025-11-25T18:56:54,419.0,Myntra,shopping,XXXX4412,purchase,Bengaluru,INR
TXN001154,2025-11-25T20:25:06,1569.0,Amazon,shopping,XXXX4412,purchase,Bengaluru,INR
TXN001155,2025-11-25T21:48:06,399.0,Domino's Pizza,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001156,2025-11-26T08:21:41,1029.0,Indian Oil,fuel,XXXX4412,purchase,Bengaluru,INR
TXN001157,2025-11-26T11:00:38,599.0,PhonePe,other,XXXX4412,purchase,Bengaluru,INR
TXN001158,2025-11-26T12:40:32,1889.52,Myntra,shopping,XXXX4412,purchase,Bengaluru,INR
TXN001159,2025-11-26T13:15:08,375.14,McDonald's,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001160,2025-11-26T13:50:15,-798.23,Practo,health,XXXX4412,refund,Bengaluru,INR
TXN001161,2025-11-27T09:27:22,360.0,Myntra,shopping,XXXX4412,purchase,Bengaluru,INR
TXN001162,2025-11-27T14:42:30,459.0,Zomato,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001163,2025-11-27T18:39:19,5000.0,Reliance Digital,shopping,XXXX4412,purchase,Bengaluru,INR
TXN001164,2025-11-27T19:00:33,1689.0,BYJU'S,education,XXXX4412,purchase,Bengaluru,INR
TXN001165,2025-11-27T19:19:37,430.0,Domino's Pizza,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001166,2025-11-27T21:31:00,2900.0,Swiggy,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001167,2025-11-28T08:23:00,989.0,Google Play Store,other,XXXX4412,purchase,Bengaluru,INR
TXN001168,2025-11-28T19:02:01,409.0,Swiggy,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001169,2025-11-28T21:14:58,584.34,McDonald's,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001170,2025-11-28T21:47:49,489.0,Zomato,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001171,2025-11-29T12:01:53,131.39,Zomato,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001172,2025-11-29T17:29:15,1790.0,Flipkart,shopping,XXXX4412,purchase,Bengaluru,INR
TXN001173,2025-11-29T19:54:35,589.25,Zomato,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001174,2025-11-30T13:54:32,290.0,Zomato,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001175,2025-11-30T14:54:34,2549.0,Blinkit,groceries,XXXX4412,purchase,Bengaluru,INR
TXN001176,2025-11-30T21:56:45,2461.73,DMart,groceries,XXXX4412,purchase,Bengaluru,INR
TXN001177,2025-11-30T22:24:44,589.0,Zomato,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001178,2025-12-01T09:13:14,630.0,RedBus,travel,XXXX4412,purchase,Pune,INR
TXN001179,2025-12-01T09:28:14,1529.0,HP Petrol Pump,fuel,XXXX4412,purchase,Bengaluru,INR
TXN001180,2025-12-01T12:10:32,535.87,Swiggy,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001181,2025-12-01T17:28:33,380.0,Google Play Store,other,XXXX4412,purchase,Bengaluru,INR
TXN001182,2025-12-01T18:33:44,1099.0,HP Petrol Pump,fuel,XXXX4412,purchase,Bengaluru,INR
TXN001183,2025-12-01T20:36:10,5449.0,Cash Advance - Branch,cash_advance,XXXX4412,purchase,Bengaluru,INR
TXN001184,2025-12-01T21:28:29,1343.34,BigBasket,groceries,XXXX4412,purchase,Bengaluru,INR
TXN001185,2025-12-02T10:50:17,940.0,BigBasket,groceries,XXXX4412,purchase,Bengaluru,INR
TXN001186,2025-12-02T16:12:45,2001.25,Reliance Fresh,groceries,XXXX4412,purchase,Bengaluru,INR
TXN001187,2025-12-02T18:12:43,230.0,PhonePe,other,XXXX4412,purchase,Bengaluru,INR
TXN001188,2025-12-03T07:33:51,402.73,Jio Postpaid,utilities,XXXX4412,purchase,Bengaluru,INR
TXN001189,2025-12-03T12:55:25,1170.0,Myntra,shopping,XXXX4412,purchase,Bengaluru,INR
TXN001190,2025-12-03T20:25:52,110.0,Google Play Store,other,XXXX4412,purchase,Bengaluru,INR
TXN001191,2025-12-03T21:13:28,460.0,Uber,travel,XXXX4412,purchase,Bengaluru,INR
TXN001192,2025-12-03T22:46:52,1360.0,DMart,groceries,XXXX4412,purchase,Bengaluru,INR
TXN001193,2025-12-04T11:31:51,430.0,Zomato,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001194,2025-12-04T17:20:37,690.0,Flipkart,shopping,XXXX4412,purchase,Bengaluru,INR
TXN001195,2025-12-04T18:05:10,629.83,Starbucks,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001196,2025-12-04T19:36:40,610.0,Swiggy,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001197,2025-12-04T20:12:30,1469.0,PharmEasy,health,XXXX4412,purchase,Bengaluru,INR
TXN001198,2025-12-05T08:24:57,1789.0,Bharat Petroleum,fuel,XXXX4412,purchase,Bengaluru,INR
TXN001199,2025-12-05T09:23:31,647.72,Netflix,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN001200,2025-12-05T18:55:58,1319.0,BigBasket,groceries,XXXX4412,purchase,Bengaluru,INR
TXN001201,2025-12-05T20:18:13,2289.0,Barbeque Nation,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001202,2025-12-05T23:10:38,4070.0,BYJU'S,education,XXXX4412,purchase,Bengaluru,INR
TXN001203,2025-12-06T13:26:15,1043.07,BSES,utilities,XXXX4412,purchase,Bengaluru,INR
TXN001204,2025-12-06T16:12:00,1430.82,DMart,groceries,XXXX4412,purchase,Bengaluru,INR
TXN001205,2025-12-06T18:58:36,170.0,Local Kirana Store,other,XXXX4412,purchase,Bengaluru,INR
TXN001206,2025-12-06T22:22:44,789.0,PharmEasy,health,XXXX4412,purchase,Bengaluru,INR
TXN001207,2025-12-07T11:25:44,1000.1,Flipkart,shopping,XXXX4412,purchase,Bengaluru,INR
TXN001208,2025-12-07T17:42:58,1070.0,Paytm,other,XXXX4412,purchase,Bengaluru,INR
TXN001209,2025-12-07T22:07:23,2499.0,Barbeque Nation,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001210,2025-12-08T11:29:01,339.0,Domino's Pizza,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001211,2025-12-09T08:51:44,117.96,Spotify Premium,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN001212,2025-12-09T09:44:09,2000.97,Cult.fit Membership,health,XXXX4412,purchase,Bengaluru,INR
TXN001213,2025-12-09T14:25:02,469.0,Disney+ Hotstar,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN001214,2025-12-10T21:29:04,293.37,Zomato,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001215,2025-12-11T13:10:53,1099.0,Myntra,shopping,XXXX4412,purchase,Bengaluru,INR
TXN001216,2025-12-12T13:04:42,185.8,Domino's Pizza,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001217,2025-12-13T08:21:52,719.0,DMart,groceries,XXXX4412,purchase,Bengaluru,INR
TXN001218,2025-12-13T12:24:44,2660.72,Barbeque Nation,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001219,2025-12-13T12:51:53,1313.71,Barbeque Nation,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001220,2025-12-13T14:28:44,949.0,Amazon,shopping,XXXX4412,purchase,Bengaluru,INR
TXN001221,2025-12-13T14:59:15,1659.0,BigBasket,groceries,XXXX4412,purchase,Bengaluru,INR
TXN001222,2025-12-14T07:12:48,301.9,Amazon Prime,shopping,XXXX4412,purchase,Bengaluru,INR
TXN001223,2025-12-14T08:24:13,285.24,DMart,groceries,XXXX4412,purchase,Bengaluru,INR
TXN001224,2025-12-14T11:45:34,580.0,PharmEasy,health,XXXX4412,purchase,Bengaluru,INR
TXN001225,2025-12-14T14:13:06,619.0,Zomato,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001226,2025-12-14T19:02:04,1531.87,IRCTC,travel,XXXX4412,purchase,Bengaluru,INR
TXN001227,2025-12-14T19:35:40,140.0,Zomato,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001228,2025-12-15T09:00:00,2999.0,Croma,shopping,XXXX4412,emi,Bengaluru,INR
TXN001229,2025-12-15T15:32:37,779.0,Ola,travel,XXXX4412,purchase,Bengaluru,INR
TXN001230,2025-12-15T18:54:42,465.25,Paytm,other,XXXX4412,purchase,Bengaluru,INR
TXN001231,2025-12-15T20:43:59,379.0,Paytm,other,XXXX4412,purchase,Bengaluru,INR
TXN001232,2025-12-16T17:12:09,1269.0,Bharat Petroleum,fuel,XXXX4412,purchase,Bengaluru,INR
TXN001233,2025-12-16T18:15:47,446.66,Swiggy,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001234,2025-12-16T20:47:56,733.29,Indian Oil,fuel,XXXX4412,purchase,Bengaluru,INR
TXN001235,2025-12-17T15:51:43,1059.0,Reliance Fresh,groceries,XXXX4412,purchase,Bengaluru,INR
TXN001236,2025-12-17T17:48:01,1474.05,BigBasket,groceries,XXXX4412,purchase,Bengaluru,INR
TXN001237,2025-12-18T12:55:31,400.0,McDonald's,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001238,2025-12-18T14:08:05,147.62,Zomato,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001239,2025-12-18T14:32:05,560.55,Starbucks,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001240,2025-12-19T20:24:10,438.04,Blinkit,groceries,XXXX4412,purchase,Bengaluru,INR
TXN001241,2025-12-19T22:40:12,4780.0,MakeMyTrip,travel,XXXX4412,purchase,Bengaluru,INR
TXN001242,2025-12-20T11:00:55,223.73,McDonald's,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001243,2025-12-20T12:35:46,2033.32,BigBasket,groceries,XXXX4412,purchase,Bengaluru,INR
TXN001244,2025-12-20T21:04:21,369.0,McDonald's,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001245,2025-12-20T23:01:48,590.0,Uber,travel,XXXX4412,purchase,Bengaluru,INR
TXN001246,2025-12-21T08:17:01,131.01,Google One,other,XXXX4412,purchase,Bengaluru,INR
TXN001247,2025-12-21T19:24:31,429.0,PVR Cinemas,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN001248,2025-12-21T19:32:45,627.26,McDonald's,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001249,2025-12-21T20:59:36,1210.0,BigBasket,groceries,XXXX4412,purchase,Bengaluru,INR
TXN001250,2025-12-21T21:47:15,872.17,Uber,travel,XXXX4412,purchase,Bengaluru,INR
TXN001251,2025-12-22T13:00:07,394.63,Uber,travel,XXXX4412,purchase,Bengaluru,INR
TXN001252,2025-12-22T13:16:38,454.4,Domino's Pizza,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001253,2025-12-23T12:17:47,510.0,Airtel,utilities,XXXX4412,purchase,Bengaluru,INR
TXN001254,2025-12-23T14:56:27,3990.0,Croma,shopping,XXXX4412,purchase,Bengaluru,INR
TXN001255,2025-12-23T20:37:19,250.0,McDonald's,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001256,2025-12-24T11:04:49,309.0,BSES,utilities,XXXX4412,purchase,Bengaluru,INR
TXN001257,2025-12-24T13:23:11,439.0,Disney+ Hotstar,entertainment,XXXX4412,purchase,Bengaluru,INR
TXN001258,2025-12-25T03:07:17,709.0,Finance Charge,fees_interest,XXXX4412,interest,Bengaluru,INR
TXN001259,2025-12-25T14:11:12,390.0,Zomato,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001260,2025-12-25T20:28:40,550.0,Zomato,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001261,2025-12-26T12:00:03,373.29,Zomato,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001262,2025-12-27T16:59:31,209.0,PhonePe,other,XXXX4412,purchase,Bengaluru,INR
TXN001263,2025-12-27T18:51:06,519.0,Local Kirana Store,other,XXXX4412,purchase,Bengaluru,INR
TXN001264,2025-12-27T18:52:15,580.0,Ola,travel,XXXX4412,purchase,Bengaluru,INR
TXN001265,2025-12-28T12:01:38,1137.29,PharmEasy,health,XXXX4412,purchase,Bengaluru,INR
TXN001266,2025-12-28T14:23:28,268.12,Starbucks,food_dining,XXXX4412,purchase,Bengaluru,INR
TXN001267,2025-12-29T18:01:40,1060.0,Flipkart,shopping,XXXX4412,purchase,Bengaluru,INR
TXN001268,2025-12-29T22:14:38,2528.55,BigBasket,groceries,XXXX4412,purchase,Bengaluru,INR
TXN001269,2025-12-29T23:42:54,980.0,Uber,travel,XXXX4412,purchase,Bengaluru,INR
TXN001270,2025-12-30T15:15:13,279.0,Local Kirana Store,other,XXXX4412,purchase,Bengaluru,INR
TXN001271,2025-12-30T17:53:43,348.78,Apollo Pharmacy,health,XXXX4412,purchase,Bengaluru,INR
TXN001272,2025-12-30T22:56:36,279.0,McDonald's,food_dining,XXXX4412,purchase,Bengaluru,INR
